iddocumento,idproduto,dtemissao
0100EWC1JG,01000N2W4T,2026-03-22T00:00:00.000Z
0100EWC1JG,01000KRYJG,2026-03-22T00:00:00.000Z
0100EWC1JG,01000NOX3W,2026-03-22T00:00:00.000Z
0100EWC1JG,01000KRM02,2026-03-22T00:00:00.000Z
0100EWCO00,01000KHM3O,2026-03-22T00:00:00.000Z
0100EWCO00,01000KRM02,2026-03-22T00:00:00.000Z
0100EWCO00,01000NOX3W,2026-03-22T00:00:00.000Z
0100EWCO00,01000MPSA1,2026-03-22T00:00:00.000Z
0100EWD76P,01000N9PBH,2026-03-22T00:00:00.000Z
0100EWD76P,01000KOKCB,2026-03-22T00:00:00.000Z
0100EWD76P,01000EQM00,2026-03-22T00:00:00.000Z
0100EWD76P,01000FLS7T,2026-03-22T00:00:00.000Z
0100EWD76P,01000FOD0Y,2026-03-22T00:00:00.000Z
0100EWDU49,01000LATCB,2026-03-22T00:00:00.000Z
0100EWDU49,01000MJ833,2026-03-22T00:00:00.000Z
0100EWDU49,01000MJ833,2026-03-22T00:00:00.000Z
0100EWDU49,01000MJ833,2026-03-22T00:00:00.000Z
0100EWDU49,01000MJ833,2026-03-22T00:00:00.000Z
0100EWEAIX,01000NOX3W,2026-03-23T00:00:00.000Z
0100EWEAIX,01000O0Y3L,2026-03-23T00:00:00.000Z
0100EWKS1M,01000XFI18,2026-03-23T00:00:00.000Z
0100EWKZME,01000MPSA1,2026-03-23T00:00:00.000Z
0100EWL5NJ,01000O2I1H,2026-03-23T00:00:00.000Z
0100EWL5NJ,01000NTA5K,2026-03-23T00:00:00.000Z
0100EWLDKR,01000O2I1H,2026-03-23T00:00:00.000Z
0100EWLN70,01000M3Q8E,2026-03-23T00:00:00.000Z
0100EWM30M,01000NOV36,2026-03-23T00:00:00.000Z
0100EWM30M,01000KZTDQ,2026-03-23T00:00:00.000Z
0100EWMB65,01005UNO9P,2026-03-23T00:00:00.000Z
0100EWMOOT,01000CD901,2026-03-23T00:00:00.000Z
0100EWMOOT,01000AYCA1,2026-03-23T00:00:00.000Z
0100EWMVJV,01000N7D0Y,2026-03-23T00:00:00.000Z
0100EWMVJV,01000N7D0Y,2026-03-23T00:00:00.000Z
0100EWNIE6,01001RA47I,2026-03-23T00:00:00.000Z
0100EWNO0U,01000KEF01,2026-03-23T00:00:00.000Z
0100EWOHAA,01003M3GBG,2026-03-23T00:00:00.000Z
0100EWNY8N,01000HI41T,2026-03-23T00:00:00.000Z
0100EWNY8N,01000OL7D9,2026-03-23T00:00:00.000Z
0100EWNY8N,01000B0VPV,2026-03-23T00:00:00.000Z
0100EWNY8N,010097AM08,2026-03-23T00:00:00.000Z
0100EWNY8N,01000CY323,2026-03-23T00:00:00.000Z
0100EWNY8N,01000NTA5K,2026-03-23T00:00:00.000Z
0100EWNY8N,01000OL7D9,2026-03-23T00:00:00.000Z
0100EWNY8N,01000CBD19,2026-03-23T00:00:00.000Z
0100EWOW6K,01000N3U00,2026-03-23T00:00:00.000Z
0100EWP725,01000O2I1H,2026-03-23T00:00:00.000Z
0100EWP725,01000N2UD9,2026-03-23T00:00:00.000Z
0100EWP725,01000AOW0T,2026-03-23T00:00:00.000Z
0100EWPY4H,01000KYC5Q,2026-03-23T00:00:00.000Z
0100EWQ41Q,01000C090I,2026-03-23T00:00:00.000Z
0100EWQ41Q,01000GE1AU,2026-03-23T00:00:00.000Z
0100EWQEDA,01000OL7D9,2026-03-23T00:00:00.000Z
0100EWPGJN,01000KED10,2026-03-23T00:00:00.000Z
0100EWPGJN,01000O3J1Z,2026-03-23T00:00:00.000Z
0100EWPGJN,01000N7D0Y,2026-03-23T00:00:00.000Z
0100EWQP7H,01000O01LH,2026-03-23T00:00:00.000Z
0100EWQXBN,01000AYCA1,2026-03-23T00:00:00.000Z
0100EWR802,01000M3LP0,2026-03-23T00:00:00.000Z
0100EWR802,01000E0HFX,2026-03-23T00:00:00.000Z
0100EWRLCD,01000CSZ5V,2026-03-23T00:00:00.000Z
0100EWRLCD,01000G27FM,2026-03-23T00:00:00.000Z
0100EWRT5P,0100ELIN8C,2026-03-23T00:00:00.000Z
0100EWS6OO,01000FLBGS,2026-03-23T00:00:00.000Z
0100EWS6OO,01000LQY0G,2026-03-23T00:00:00.000Z
0100EWQEDA,01000KLJGW,2026-03-23T00:00:00.000Z
0100EWQEDA,01000DKOB8,2026-03-23T00:00:00.000Z
0100EWSZ55,01000FKOKO,2026-03-23T00:00:00.000Z
0100EWT906,01000J8ALS,2026-03-23T00:00:00.000Z
0100EWTJ6V,01000AYCA1,2026-03-23T00:00:00.000Z
0100EWTR9K,01000M4103,2026-03-23T00:00:00.000Z
0100EWTX7O,01000MJ833,2026-03-23T00:00:00.000Z
0100EWTX7O,01000L9C3U,2026-03-23T00:00:00.000Z
0100EWUA6V,01000KY216,2026-03-23T00:00:00.000Z
0100EWUA6V,01000MLZAU,2026-03-23T00:00:00.000Z
0100EWSOG0,01000AYCA1,2026-03-23T00:00:00.000Z
0100EWSOG0,01000NOJ6S,2026-03-23T00:00:00.000Z
0100EWSOG0,01000AFAE3,2026-03-23T00:00:00.000Z
0100EWOHAA,01000NYH15,2026-03-23T00:00:00.000Z
0100EWOHAA,01000NOX3W,2026-03-23T00:00:00.000Z
0100EWUI09,01000B0VPV,2026-03-23T00:00:00.000Z
0100EWUI09,01000CBD19,2026-03-23T00:00:00.000Z
0100EWUI09,01000E141Y,2026-03-23T00:00:00.000Z
0100EWRG06,01000O2YK6,2026-03-23T00:00:00.000Z
0100EWSOG0,01000N2O0Y,2026-03-23T00:00:00.000Z
0100EWVK9C,01000AFAE3,2026-03-23T00:00:00.000Z
0100EWVK9C,01000O0D69,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000MCI1Z,2026-03-23T00:00:00.000Z
0100EWW6DQ,010062KN7B,2026-03-23T00:00:00.000Z
0100EWW6DQ,0100B8OWBA,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000J0S18,2026-03-23T00:00:00.000Z
0100EWW6DQ,01003M3B2T,2026-03-23T00:00:00.000Z
0100EWW6DQ,0100B8D22N,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000KZTDQ,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000EID6D,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000J8ALS,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000KKLCL,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000J0517,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000J207P,2026-03-23T00:00:00.000Z
0100EWW6DQ,01000NT8HC,2026-03-23T00:00:00.000Z
0100EWXCBH,01000N3K7V,2026-03-23T00:00:00.000Z
0100EWXCBH,01000KJ0V5,2026-03-23T00:00:00.000Z
0100EWXCBH,01000N2O0Y,2026-03-23T00:00:00.000Z
0100EWXCBH,01000NP78Q,2026-03-23T00:00:00.000Z
0100EWXCBH,01000L5K4V,2026-03-23T00:00:00.000Z
0100EWXCBH,01000NY92H,2026-03-23T00:00:00.000Z
0100EWXCBH,01000KRM02,2026-03-23T00:00:00.000Z
0100EWXCBH,01000KRYJG,2026-03-23T00:00:00.000Z
0100EWXCBH,01000E0HFX,2026-03-23T00:00:00.000Z
0100EWXCBH,01008MAD0O,2026-03-23T00:00:00.000Z
0100EWXCBH,01000MKE9B,2026-03-23T00:00:00.000Z
0100EWXCBH,01000KMW1Q,2026-03-23T00:00:00.000Z
0100EWXCBH,01005EULRD,2026-03-23T00:00:00.000Z
0100EWXCBH,01005EULRD,2026-03-23T00:00:00.000Z
0100EWYEGA,01000EOO77,2026-03-23T00:00:00.000Z
0100EWYJK6,01000EOM62,2026-03-23T00:00:00.000Z
0100EWYJK6,01000N2W4T,2026-03-23T00:00:00.000Z
0100EWYJK6,01000NUL0T,2026-03-23T00:00:00.000Z
0100EWYJK6,01000IMWCV,2026-03-23T00:00:00.000Z
0100EWZ50I,01000O0357,2026-03-23T00:00:00.000Z
0100EWZ50I,01000CD901,2026-03-23T00:00:00.000Z
0100EWZ50I,01000O0713,2026-03-23T00:00:00.000Z
0100EWZ50I,01000AYCA1,2026-03-23T00:00:00.000Z
0100EWZ50I,01000O0D69,2026-03-23T00:00:00.000Z
0100EWZP4D,01000NZX3J,2026-03-23T00:00:00.000Z
0100EWZP4D,01000N3490,2026-03-23T00:00:00.000Z
0100EX00B0,01000J1WLZ,2026-03-23T00:00:00.000Z
0100EX00B0,01000KN5RF,2026-03-23T00:00:00.000Z
0100EX0E0H,01000J8ALS,2026-03-23T00:00:00.000Z
0100EX0E0H,01000NZP31,2026-03-23T00:00:00.000Z
0100EX0S30,01000N2M1N,2026-03-23T00:00:00.000Z
0100EX0S30,01000EOO77,2026-03-23T00:00:00.000Z
0100EX13CR,01000CD901,2026-03-23T00:00:00.000Z
0100EX13CR,01000AYCA1,2026-03-23T00:00:00.000Z
0100EX13CR,01000NOX3W,2026-03-23T00:00:00.000Z
0100EX1COE,01000N2M1N,2026-03-23T00:00:00.000Z
0100EX1H0N,01005EULRD,2026-03-23T00:00:00.000Z
0100EX1O91,01000FORI8,2026-03-23T00:00:00.000Z
0100EX1O91,01005EULRD,2026-03-23T00:00:00.000Z
0100EX209A,010091Q7D8,2026-03-23T00:00:00.000Z
0100EX209A,01000AYCA1,2026-03-23T00:00:00.000Z
0100EX283O,01000KCY0Y,2026-03-23T00:00:00.000Z
0100EX2K8W,01000L9Q55,2026-03-23T00:00:00.000Z
0100EX2K8W,01000D9333,2026-03-23T00:00:00.000Z
0100EX2K8W,01000BYRQ1,2026-03-23T00:00:00.000Z
0100EX312I,01000O0357,2026-03-23T00:00:00.000Z
0100EX312I,01000EOO77,2026-03-23T00:00:00.000Z
0100EX3IBW,01003UFKEG,2026-03-23T00:00:00.000Z
0100EX3IBW,0100BVGBFW,2026-03-23T00:00:00.000Z
0100EX3W4Z,01000O0357,2026-03-23T00:00:00.000Z
0100EX3W4Z,01000NOJ6S,2026-03-23T00:00:00.000Z
0100EX3W4Z,01000AYCA1,2026-03-23T00:00:00.000Z
0100EX4I91,01000KLJGW,2026-03-23T00:00:00.000Z
0100EX4O0Y,01000AI3AM,2026-03-23T00:00:00.000Z
0100EX4O0Y,010009O3LJ,2026-03-23T00:00:00.000Z
0100EX4O0Y,010009OY2D,2026-03-23T00:00:00.000Z
0100EX5B9J,01000E0HFX,2026-03-23T00:00:00.000Z
0100EX5H0N,01000N2W4T,2026-03-23T00:00:00.000Z
0100EX5H0N,01000NY92H,2026-03-23T00:00:00.000Z
0100EX5H0N,01000KMW1Q,2026-03-23T00:00:00.000Z
0100EX45DB,01000KRM02,2026-03-23T00:00:00.000Z
0100EX5H0N,01000KJ0V5,2026-03-23T00:00:00.000Z
0100EX5H0N,01000NOX3W,2026-03-23T00:00:00.000Z
0100EX5H0N,01000KRM02,2026-03-23T00:00:00.000Z
0100EX5H0N,01000KRYJG,2026-03-23T00:00:00.000Z
0100EX5H0N,01000J0YD1,2026-03-23T00:00:00.000Z
0100EX5H0N,01000J0517,2026-03-23T00:00:00.000Z
0100EX6573,01005TX6AE,2026-03-23T00:00:00.000Z
0100EX6Q6P,01000N97CS,2026-03-23T00:00:00.000Z
0100EX6Q6P,01000KYE8V,2026-03-23T00:00:00.000Z
0100EX6Q6P,01000AI3AM,2026-03-23T00:00:00.000Z
0100EX6JHA,01003N5MCF,2026-03-23T00:00:00.000Z
0100EX6Z2J,01000OL7D9,2026-03-23T00:00:00.000Z
0100EX6Z2J,01000E141Y,2026-03-23T00:00:00.000Z
0100EX6Z2J,01003UFKEG,2026-03-23T00:00:00.000Z
0100EX851P,01000OL7D9,2026-03-23T00:00:00.000Z
0100EX851P,0100988A17,2026-03-23T00:00:00.000Z
0100EX8C21,01000OL7D9,2026-03-23T00:00:00.000Z
0100EX8C21,01003UFKEG,2026-03-23T00:00:00.000Z
0100EX8S8I,01000N2M1N,2026-03-23T00:00:00.000Z
0100EX8S8I,01000N2M1N,2026-03-23T00:00:00.000Z
0100EX8S8I,01000MJ833,2026-03-23T00:00:00.000Z
0100EX966E,01000E0HFX,2026-03-23T00:00:00.000Z
0100EX966E,01000FXF0I,2026-03-23T00:00:00.000Z
0100EX966E,01000MJ157,2026-03-23T00:00:00.000Z
0100EX9G3H,01000N2UD9,2026-03-23T00:00:00.000Z
0100EX9G3H,01000N7D0Y,2026-03-23T00:00:00.000Z
0100EX9Q1H,01000O05AO,2026-03-23T00:00:00.000Z
0100EX9ZE4,01000NON7S,2026-03-23T00:00:00.000Z
0100EXAJ0W,01000L5M0Y,2026-03-23T00:00:00.000Z
0100EXAJ0W,01000AFAE3,2026-03-23T00:00:00.000Z
0100EXAJ0W,01000MP37G,2026-03-23T00:00:00.000Z
0100EXAY17,01000EOM62,2026-03-23T00:00:00.000Z
0100EXAY17,01000EPA33,2026-03-23T00:00:00.000Z
0100EXB78M,01000L7BDK,2026-03-23T00:00:00.000Z
0100EXB78M,01000L5K4V,2026-03-23T00:00:00.000Z
0100EXB78M,01000N2O0Y,2026-03-23T00:00:00.000Z
0100EXB78M,01000KD4BG,2026-03-23T00:00:00.000Z
0100EXB78M,01000E0HFX,2026-03-23T00:00:00.000Z
0100EXB78M,010009Y8H1,2026-03-23T00:00:00.000Z
0100EXB78M,01000M23WQ,2026-03-23T00:00:00.000Z
0100EXBQ33,01000FZS4T,2026-03-23T00:00:00.000Z
0100EXC3B8,01000OL7D9,2026-03-23T00:00:00.000Z
0100EX45DB,01000IWUL3,2026-03-23T00:00:00.000Z
0100EX6JHA,01000NOL8K,2026-03-23T00:00:00.000Z
0100EXDS13,01000N2M1N,2026-03-23T00:00:00.000Z
0100EXDS13,01000D9F0O,2026-03-23T00:00:00.000Z
0100EXEHQA,01000EPA33,2026-03-23T00:00:00.000Z
0100EXEHQA,01000O0Y3L,2026-03-23T00:00:00.000Z
0100EXEHQA,01000OL7D9,2026-03-23T00:00:00.000Z
0100EXEW05,01000EOO77,2026-03-23T00:00:00.000Z
0100EXGV0H,01000M1H3G,2026-03-23T00:00:00.000Z
0100EXGV0H,01000E0HFX,2026-03-23T00:00:00.000Z
0100EXGV0H,01000M3LP0,2026-03-23T00:00:00.000Z
0100EXL8GT,01000O2I1H,2026-03-23T00:00:00.000Z
0100EXLN2A,01000N3490,2026-03-23T00:00:00.000Z
0100EXLN2A,01000AYCA1,2026-03-23T00:00:00.000Z
0100EXM5DH,01000OL7D9,2026-03-23T00:00:00.000Z
0100EXMA6B,01000KLJGW,2026-03-23T00:00:00.000Z
0100EXMF00,01000KS4O8,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000NZT67,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000NOT3B,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000KIS1C,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000KRYJG,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000N2W4T,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000NOJ6S,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000AYCA1,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000NOV36,2026-03-23T00:00:00.000Z
0100EXN6FZ,01000KRM02,2026-03-23T00:00:00.000Z
0100EXO634,01000N2UD9,2026-03-23T00:00:00.000Z
0100EXOG9I,01000KY216,2026-03-23T00:00:00.000Z
0100EXOG9I,01000AYCA1,2026-03-23T00:00:00.000Z
0100EXOG9I,01000CD901,2026-03-23T00:00:00.000Z
0100EXOG9I,01000O01LH,2026-03-23T00:00:00.000Z
0100EXOT8A,01000FZS4T,2026-03-23T00:00:00.000Z
0100EXOT8A,01000IZ3EJ,2026-03-23T00:00:00.000Z
0100EXOT8A,01000NWI43,2026-03-23T00:00:00.000Z
0100EXOT8A,01000M3LP0,2026-03-23T00:00:00.000Z
0100EXOT8A,01000E0HFX,2026-03-23T00:00:00.000Z
0100EXPA3H,01000NOL8K,2026-03-23T00:00:00.000Z
0100EXPA3H,01000N2O0Y,2026-03-23T00:00:00.000Z
0100EXPA3H,01000E0HFX,2026-03-23T00:00:00.000Z
0100EXPJC7,01000KPH1Q,2026-03-23T00:00:00.000Z
0100EXPZ2D,01000NZP31,2026-03-23T00:00:00.000Z
0100EXPZ2D,01000M2JHY,2026-03-23T00:00:00.000Z
0100EXQ9EX,01000GHI0X,2026-03-23T00:00:00.000Z
0100EXQ9EX,01000AOW0T,2026-03-23T00:00:00.000Z
0100EXQKSY,0100AXT92N,2026-03-23T00:00:00.000Z
0100EXQKSY,01000MKN7Z,2026-03-23T00:00:00.000Z
0100EXRFKE,01000EOO77,2026-03-23T00:00:00.000Z
0100EXRFKE,01000O0F1T,2026-03-23T00:00:00.000Z
0100EXRFKE,01000O0J39,2026-03-23T00:00:00.000Z
0100EXS04F,01000O0F1T,2026-03-24T00:00:00.000Z
0100EXS04F,01000UTO4C,2026-03-24T00:00:00.000Z
0100EXRS9B,01000FP56C,2026-03-24T00:00:00.000Z
0100EXRS9B,01000GE1AU,2026-03-24T00:00:00.000Z
0100EXS04F,01000NOL8K,2026-03-24T00:00:00.000Z
0100EXS94Z,01000O0D69,2026-03-24T00:00:00.000Z
0100EXS94Z,010091Q7D8,2026-03-24T00:00:00.000Z
0100EXS94Z,01000CX98F,2026-03-24T00:00:00.000Z
0100EXS94Z,01000GE1AU,2026-03-24T00:00:00.000Z
0100EXS94Z,01003UFKEG,2026-03-24T00:00:00.000Z
0100EY38Q2,01000EOO77,2026-03-24T00:00:00.000Z
0100EY38Q2,01003UFKEG,2026-03-24T00:00:00.000Z
0100EY3J5B,01000KZLD7,2026-03-24T00:00:00.000Z
0100EY3P04,01000MN14Z,2026-03-24T00:00:00.000Z
0100EY3U53,01000AFAE3,2026-03-24T00:00:00.000Z
0100EY3U53,01000O0D69,2026-03-24T00:00:00.000Z
0100EY414Y,01000NP582,2026-03-24T00:00:00.000Z
0100EY414Y,01000FLS7T,2026-03-24T00:00:00.000Z
0100EY414Y,01000KHOAD,2026-03-24T00:00:00.000Z
0100EY414Y,01000N2E9E,2026-03-24T00:00:00.000Z
0100EY414Y,01000EOO77,2026-03-24T00:00:00.000Z
0100EY414Y,01000NY92H,2026-03-24T00:00:00.000Z
0100EY4G1B,01000OL7D9,2026-03-24T00:00:00.000Z
0100EY4G1B,01005N05EW,2026-03-24T00:00:00.000Z
0100EY4N3C,01003NFSGN,2026-03-24T00:00:00.000Z
0100EY4N3C,01000KL9OT,2026-03-24T00:00:00.000Z
0100EY4V39,01003NFSGN,2026-03-24T00:00:00.000Z
0100EY5TL0,01000KD4BG,2026-03-24T00:00:00.000Z
0100EY68E4,01000O01LH,2026-03-24T00:00:00.000Z
0100EY68E4,01000J8ALS,2026-03-24T00:00:00.000Z
0100EY68E4,01000O01LH,2026-03-24T00:00:00.000Z
0100EY6J3E,01000FXF0I,2026-03-24T00:00:00.000Z
0100EY6J3E,01000NYDFC,2026-03-24T00:00:00.000Z
0100EY6Z9Z,01000KRM02,2026-03-24T00:00:00.000Z
0100EY6Z9Z,01000CSZ5V,2026-03-24T00:00:00.000Z
0100EY5E1G,01000KCUFP,2026-03-24T00:00:00.000Z
0100EY5E1G,01000KOKCB,2026-03-24T00:00:00.000Z
0100EY5E1G,01000MKC8T,2026-03-24T00:00:00.000Z
0100EY6Z9Z,01005TBS8Y,2026-03-24T00:00:00.000Z
0100EY6Z9Z,01000CSZ5V,2026-03-24T00:00:00.000Z
0100EY7JMC,01000EOO77,2026-03-24T00:00:00.000Z
0100EY7JMC,01000CD901,2026-03-24T00:00:00.000Z
0100EY7JMC,01000AYCA1,2026-03-24T00:00:00.000Z
0100EY7JMC,01000O01LH,2026-03-24T00:00:00.000Z
0100EY7JMC,01000O0J39,2026-03-24T00:00:00.000Z
0100EY813R,01000AFAE3,2026-03-24T00:00:00.000Z
0100EY86D3,01000AYCA1,2026-03-24T00:00:00.000Z
0100EY86D3,01000MKG14,2026-03-24T00:00:00.000Z
0100EY8MSV,01000NZX3J,2026-03-24T00:00:00.000Z
0100EY8MSV,01000MKG14,2026-03-24T00:00:00.000Z
0100EY8MSV,01000AFAE3,2026-03-24T00:00:00.000Z
0100EY8MSV,01000OIC1L,2026-03-24T00:00:00.000Z
0100EY8Z0U,01000KU49H,2026-03-24T00:00:00.000Z
0100EY9M02,01000M1H3G,2026-03-24T00:00:00.000Z
0100EY9M02,01000IZ3EJ,2026-03-24T00:00:00.000Z
0100EY9M02,01008SSG0T,2026-03-24T00:00:00.000Z
0100EY9M02,01000NOX3W,2026-03-24T00:00:00.000Z
0100EY9M02,01008MAD0O,2026-03-24T00:00:00.000Z
0100EY9M02,01000AYCA1,2026-03-24T00:00:00.000Z
0100EY9M02,01000M3LP0,2026-03-24T00:00:00.000Z
0100EYAC5A,01000EOO77,2026-03-24T00:00:00.000Z
0100EYAC5A,01000FLBGS,2026-03-24T00:00:00.000Z
0100EYAC5A,01000KZTDQ,2026-03-24T00:00:00.000Z
0100EYAL97,01000A4Z44,2026-03-24T00:00:00.000Z
0100EYB23C,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYB23C,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYB23C,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYB23C,01000O0D69,2026-03-24T00:00:00.000Z
0100EYBE8O,01000EOO77,2026-03-24T00:00:00.000Z
0100EYBE8O,01000NY92H,2026-03-24T00:00:00.000Z
0100EYBY2Y,01000EPA33,2026-03-24T00:00:00.000Z
0100EYBY2Y,01000EPA33,2026-03-24T00:00:00.000Z
0100EYBY2Y,01000EPA33,2026-03-24T00:00:00.000Z
0100EYBY2Y,01000MN359,2026-03-24T00:00:00.000Z
0100EYCE3X,01000M1H3G,2026-03-24T00:00:00.000Z
0100EYCE3X,01000M1H3G,2026-03-24T00:00:00.000Z
0100EYCT4D,01000FXF0I,2026-03-24T00:00:00.000Z
0100EYCT4D,01000NY92H,2026-03-24T00:00:00.000Z
0100EYCT4D,01000MJ157,2026-03-24T00:00:00.000Z
0100EYCT4D,01000NHKF1,2026-03-24T00:00:00.000Z
0100EYCT4D,01000MN9C8,2026-03-24T00:00:00.000Z
0100EYCT4D,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYCT4D,01000CD901,2026-03-24T00:00:00.000Z
0100EYDI50,01000NON7S,2026-03-24T00:00:00.000Z
0100EYEC7E,01000L5M0Y,2026-03-24T00:00:00.000Z
0100EYEC7E,01000AFAE3,2026-03-24T00:00:00.000Z
0100EYEC7E,01000NZP31,2026-03-24T00:00:00.000Z
0100EYEC7E,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYEC7E,01000MMP5R,2026-03-24T00:00:00.000Z
0100EYF21T,01000NZP31,2026-03-24T00:00:00.000Z
0100EYF21T,01003NFSGN,2026-03-24T00:00:00.000Z
0100EYFRL5,01000DKOB8,2026-03-24T00:00:00.000Z
0100EYFE5L,01000NZP31,2026-03-24T00:00:00.000Z
0100EYFE5L,0100AXRE1J,2026-03-24T00:00:00.000Z
0100EYFE5L,0100AXT92N,2026-03-24T00:00:00.000Z
0100EYFE5L,01003N2Z0F,2026-03-24T00:00:00.000Z
0100EYG2NX,01008STKD4,2026-03-24T00:00:00.000Z
0100EYG2NX,01008STKD4,2026-03-24T00:00:00.000Z
0100EYG2NX,01000MJ833,2026-03-24T00:00:00.000Z
0100EYG2NX,01000O0357,2026-03-24T00:00:00.000Z
0100EYG2NX,01000M2JHY,2026-03-24T00:00:00.000Z
0100EYG2NX,01000N2UD9,2026-03-24T00:00:00.000Z
0100EYG2NX,01000MZYAQ,2026-03-24T00:00:00.000Z
0100EYG2NX,01000O01LH,2026-03-24T00:00:00.000Z
0100EYG2NX,01000AOW0T,2026-03-24T00:00:00.000Z
0100EYGQD2,01000NZX3J,2026-03-24T00:00:00.000Z
0100EYGQD2,01000LAHOQ,2026-03-24T00:00:00.000Z
0100EYGQD2,01000OL7D9,2026-03-24T00:00:00.000Z
0100EYH3AM,01000GE1AU,2026-03-24T00:00:00.000Z
0100EYH3AM,01003UFKEG,2026-03-24T00:00:00.000Z
0100EYHG2Q,01008K0MAV,2026-03-24T00:00:00.000Z
0100EYHSBP,01000M1H3G,2026-03-24T00:00:00.000Z
0100EYHSBP,0100D3JGDL,2026-03-24T00:00:00.000Z
0100EYHSBP,01000IHB7L,2026-03-24T00:00:00.000Z
0100EYHSBP,01000FZQ1N,2026-03-24T00:00:00.000Z
0100EYHSBP,01000II849,2026-03-24T00:00:00.000Z
0100EYHSBP,01000D83C0,2026-03-24T00:00:00.000Z
0100EYHSBP,01000L0F00,2026-03-24T00:00:00.000Z
0100EYHSBP,01000MN74B,2026-03-24T00:00:00.000Z
0100EYIEF8,01008STKD4,2026-03-24T00:00:00.000Z
0100EYIMMY,01000NZX3J,2026-03-24T00:00:00.000Z
0100EYIMMY,01000N3490,2026-03-24T00:00:00.000Z
0100EYJ48O,01000MMV3C,2026-03-24T00:00:00.000Z
0100EYJ48O,01000CD901,2026-03-24T00:00:00.000Z
0100EYJCAB,01000KU49H,2026-03-24T00:00:00.000Z
0100EYJCAB,01000NOV36,2026-03-24T00:00:00.000Z
0100EYJCAB,01000N2E9E,2026-03-24T00:00:00.000Z
0100EYJCAB,01000MN9C8,2026-03-24T00:00:00.000Z
0100EYJCAB,01000FKOKO,2026-03-24T00:00:00.000Z
0100EYJCAB,01000KIS1C,2026-03-24T00:00:00.000Z
0100EYJCAB,01000MMP5R,2026-03-24T00:00:00.000Z
0100EYJCAB,01000MJ157,2026-03-24T00:00:00.000Z
0100EYJCAB,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYFE5L,01000O0D69,2026-03-24T00:00:00.000Z
0100EYDT5T,01000LH0GG,2026-03-24T00:00:00.000Z
0100EYK38W,01000FQSAX,2026-03-24T00:00:00.000Z
0100EYKG27,01008K0MAV,2026-03-24T00:00:00.000Z
0100EYKG27,01008K0MAV,2026-03-24T00:00:00.000Z
0100EYKG27,01000CVA9F,2026-03-24T00:00:00.000Z
0100EYKV9P,01000FXF0I,2026-03-24T00:00:00.000Z
0100EYKV9P,01000EQC88,2026-03-24T00:00:00.000Z
0100EYL8TI,01000LRA1Q,2026-03-24T00:00:00.000Z
0100EYLEF3,01000NOJ6S,2026-03-24T00:00:00.000Z
0100EYLEF3,01000NOX3W,2026-03-24T00:00:00.000Z
0100EYLEF3,01000E0HFX,2026-03-24T00:00:00.000Z
0100EYLEF3,01000KLJGW,2026-03-24T00:00:00.000Z
0100EYLEF3,01000N2O0Y,2026-03-24T00:00:00.000Z
0100EYLEF3,01000KRYJG,2026-03-24T00:00:00.000Z
0100EYLEF3,01000NUL0T,2026-03-24T00:00:00.000Z
0100EYLEF3,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYLEF3,01000BL982,2026-03-24T00:00:00.000Z
0100EYLZ92,01000NP78Q,2026-03-24T00:00:00.000Z
0100EYLZ92,01000N2O0Y,2026-03-24T00:00:00.000Z
0100EYLZ92,01008SSG0T,2026-03-24T00:00:00.000Z
0100EYLZ92,01005EULRD,2026-03-24T00:00:00.000Z
0100EYMA08,01000FLBGS,2026-03-24T00:00:00.000Z
0100EYMSFS,01000D9U02,2026-03-24T00:00:00.000Z
0100EYMSFS,01008MAD0O,2026-03-24T00:00:00.000Z
0100EYMSFS,01000LQY0G,2026-03-24T00:00:00.000Z
0100EYMSFS,01000MKE9B,2026-03-24T00:00:00.000Z
0100EYMSFS,01000NYLIQ,2026-03-24T00:00:00.000Z
0100EYN583,01000KY216,2026-03-24T00:00:00.000Z
0100EYN583,01000AYCA1,2026-03-24T00:00:00.000Z
0100EYN583,01000E0HFX,2026-03-24T00:00:00.000Z
0100EYN583,01000NOV36,2026-03-24T00:00:00.000Z
