idpessoa,idproduto,qtitem
0100E6C86I,01000MN74B,0.036
0100E6C86I,01003UFF0T,3
0100E6CBFS,01000KRM02,0.09
0100E6CBFS,01000KY658,0.606
0100E6CBFS,01003UFKEG,10
0100E6DLCD,01000KRM02,0.15
0100E6DT3W,01000EQC88,0.148
0100E6DT3W,01000FXF0I,0.13
0100E6EV4U,01000EOM62,0.12
0100E6EV4U,01000EU765,0.116
0100E6EV4U,01000FLBGS,0.038
0100E6EV4U,01000LD568,0.17
0100E6EV4U,01000MLZAU,0.128
0100E6EV4U,01000NYFFY,0.118
0100E6F4B3,01000AYCA1,0.16
0100E6F4B3,01000AYE5G,0.048
0100E6F4B3,01000CD901,0.15
0100E6F4B3,01000FLBGS,0.038
0100E6F4B3,01000FXF0I,0.132
0100E6F4B3,01000IQT1E,1
0100E6F4B3,01000KIS1C,0.136
0100E6F4B3,01000KZTDQ,0.102
0100E6F4B3,01000L5E0C,0.112
0100E6F4B3,01000MKE9B,0.18
0100E6F4B3,01000MLZAU,0.122
0100E6F4B3,01000MNHKM,0.136
0100E6F4B3,01000O01LH,0.372
0100E6F4B3,01000O0D69,0.204
0100E6F4B3,01000O0F1T,0.126
0100E6F4B3,01000O2I1H,0.064
0100E6F4B3,01000OEXL9,1
0100E6F4B3,01003K9Y1B,0.126
0100E6HFA5,01000DHJ7O,1.01
0100E6HFA5,01000DI3QX,1.026
0100E6HFA5,01000E0HFX,0.118
0100E6HFA5,01000EQC88,0.128
0100E6HFA5,01000FXF0I,0.132
0100E6HFA5,01000KHM3O,0.064
0100E6HFA5,01000KIS1C,0.144
0100E6HFA5,01000KYOE4,0.124
0100E6HFA5,01000L5K4V,0.092
0100E6HFA5,01000MNB0I,0.1
0100E6HFA5,01000MNHKM,0.146
0100E6HFA5,01000NOJ6S,0.132
0100E6HFA5,01000NP78Q,0.118
0100E6HFA5,01008MAD0O,0.106
0100E6HFA5,010091Q7D8,0.112
0100E6KBMC,01000KZTDQ,0.18
0100E6KBMC,01000LAF1J,2.002
0100E6KBMC,0100BVGBFW,2
0100E6KBMC,0100BVGELN,2
0100E6LY81,01008CNNBL,1
0100E6MF2R,01008SSG0T,0.368
0100E6N64T,01000L9412,1
0100E6N64T,01000M1H3G,1
0100E6NP1N,01000EOM62,0.116
0100E6NP1N,01000KRYJG,0.1
0100E6NP1N,01000N2W4T,0.082
0100E6NP1N,01000NHKF1,0.078
0100E6NP1N,01000NP78Q,0.108
0100E6NP1N,01008MAD0O,0.106
0100E6PW23,01000N1O6R,2
0100E6R0KY,01000N2E9E,0.6
0100E6R364,010009O3LJ,0.142
0100E6R364,01000CMYDQ,4
0100E6R364,01000FLBGS,0.036
0100E6R364,01000MLZAU,0.114
0100E6R364,01000N6140,0.14
0100E6R364,01000NOL8K,0.102
0100E6R364,010091PWSQ,0.11
0100E6S173,01000JJO1M,1
0100E6S173,01000MZS15,1
0100E6S173,01000N9B1M,0.05
0100E6S173,01000NY92H,0.1
0100E6S173,01003UFKEG,4
0100E6T15W,01000AYE5G,0.12
0100E6T15W,01000EQM00,0.032
0100E6T15W,01000LAF1J,0.136
0100E6T15W,01000OL7D9,0.154
0100E6T15W,01005N05EW,2
0100E6UP1F,01000E0HFX,0.098
0100E6UP1F,01000EOM62,0.114
0100E6VJHC,01000AYCA1,0.582
0100E6VJHC,01000CD901,0.308
0100E6VJHC,01008SSG0T,0.28
0100E6XA5V,01000AFAE3,0.102
0100E6XA5V,01000KXEK0,0.16
0100E6XA5V,01000N244E,0.086
0100E6XA5V,01000N2UD9,0.116
0100E6XA5V,01000NFADZ,1
0100E6XA5V,01000NYJBF,0.206
0100E6XA5V,0100953DBH,0.466
0100E7250Z,01000E0HFX,0.13
0100E7250Z,01000KRYJG,0.116
0100E7250Z,01000N2W4T,0.092
0100E7250Z,01000NHKF1,0.058
0100E7250Z,01000NOX3W,0.116
0100E7250Z,01000NP78Q,0.118
0100E72V26,01000KCUFP,0.106
0100E72V26,01000KICDY,0.098
0100E72V26,01000KIS1C,0.136
0100E72V26,01000KRM02,0.072
0100E72V26,01000KRYJG,0.116
0100E72V26,01000LD568,0.286
0100E72V26,01000MLZAU,0.11
0100E72V26,01000N2W4T,0.07
0100E72V26,01000NHKF1,0.116
0100E72V26,01000NOX3W,0.086
0100E72V26,01000NYFFY,0.094
0100E72V26,01000OM54D,0.168
0100E72V26,01008MAD0O,0.068
0100E74FSM,01000CD901,0.16
0100E74FSM,01000EQC88,0.136
0100E74FSM,01000FXF0I,0.136
0100E74FSM,01000KU49H,0.106
0100E74FSM,01000O0D69,0.204
0100E75Z85,01000D9F0O,0.038
0100E75Z85,01000E0HFX,0.046
0100E75Z85,01000KEF01,0.05
0100E75Z85,01000KYK1H,0.05
0100E75Z85,01000LH67P,0.024
0100E75Z85,01000NP78Q,0.114
0100E76Q6C,01000AYE5G,0.1
0100E76Q6C,01000NYN3V,0.098
0100E78A00,01000EQM00,0.026
0100E78A00,01000FXF0I,0.142
0100E78A00,01000KD4BG,0.098
0100E78A00,01000KGQM2,0.114
0100E78A00,01000M23WQ,0.1
0100E78A00,01000MMR7R,0.088
0100E78A00,01000NHKF1,0.08
0100E78A00,01000NY92H,0.1
0100E78A00,01000NYH15,0.098
0100E78A00,01000O0Y3L,0.106
0100E78A00,0100657Q5D,0.116
0100E78DCA,01000L9G4Y,0.1
0100E7AK01,01000O47BX,0.13
0100E7AK01,01008K0MAV,0.066
0100E7B903,01000MDG13,2
0100E7B903,01000NYN3V,0.102
0100E7B903,01008IEY01,1
0100E7BA63,01000E0HFX,0.05
0100E7BA63,01000IMWCV,0.15
0100E7BA63,01000KRYJG,0.05
0100E7BA63,01000L5K4V,0.05
0100E7BA63,01000M21RS,0.05
0100E7BA63,01000N2O0Y,0.05
0100E7BA63,01000NOJ6S,0.05
0100E7BA63,01000NUL0T,0.15
0100E7D9AU,01000MP37G,0.254
0100E7DO1E,01000AYCA1,0.238
0100E7DO1E,01000EQC88,0.126
0100E7DO1E,01000FXF0I,0.144
0100E7DO1E,01000MNHKM,0.15
0100E7FFF3,01000FXF0I,0.362
0100E7FFF3,01000FZS4T,1
0100E7FFF3,01000HZP9V,1
0100E7FFF3,01000IKO7X,1
0100E7FFF3,01000J0S18,1
0100E7FFF3,01000J24BX,1
0100E7FFF3,01000M1H3G,1
0100E7FFF3,01000MT44E,1
0100E7FFF3,01000OLSG2,1
0100E7FFF3,01000QMDMA,10
0100E7FFF3,01008CNNBL,1
0100E7FFF3,0100B5RE0X,1
0100E7H700,01000EOO77,0.1
0100E7H700,01000K5T2K,0.05
0100E7H700,01000L9WBF,0.104
0100E7H700,01000NY92H,0.048
0100E7JF0U,01000CD901,0.138
0100E7JF0U,01000E0HFX,0.246
0100E7JF0U,01000EQC88,0.124
0100E7JF0U,01000FXF0I,0.126
0100E7JF0U,01000LAPTM,0.154
0100E7JF0U,01000MMV3C,0.174
0100E7JF0U,01000NP582,0.056
0100E7JF0U,01000NP78Q,0.116
0100E7JF0U,0100AXSXDO,0.108
0100E7M4BK,01000FPX52,0.958
0100E7M4BK,01000KZTDQ,0.106
0100E7N33A,01000ALNRJ,1
0100E7N33A,01000DKOB8,0.202
0100E7N33A,01000F9OG4,1
0100E7N33A,01000M4103,0.108
0100E7N33A,01000MMP5R,0.102
0100E7N33A,01000N2W4T,0.072
0100E7N33A,01000NOJ6S,0.13
0100E7N33A,01000NP99X,0.1
0100E7N33A,01000NUL0T,0.082
0100E7N33A,01000NZP31,0.104
0100E7N33A,01001XVUD9,1
0100E7OY8R,01000BKMKT,1
0100E7OY8R,01000BU033,1
0100E7OY8R,01000CD901,0.144
0100E7OY8R,01000EQC88,0.146
0100E7OY8R,01000FKY12,2
0100E7OY8R,01000FXF0I,0.132
0100E7OY8R,01000NB500,1
0100E7OY8R,0100BT6Q3L,1
0100E7OY8R,0100D3JGDL,1
0100E7PU20,01000KHM3O,0.05
0100E7PU20,01000KJ0V5,0.1
0100E7PU20,01000KJY9W,0.05
0100E7PU20,01000KMW1Q,0.05
0100E7PU20,01000KRYJG,0.1
0100E7PU20,01000MNB0I,0.05
0100E7PU20,01000N2W4T,0.102
0100E7PU20,01000NHKF1,0.1
0100E7PU20,01000NOX3W,0.098
0100E7PU20,01000NY92H,0.05
0100E7PU20,01000NYFFY,0.1
0100E7PU20,01000O0J39,0.106
0100E7PU20,01005U0W1B,1
0100E7PU20,01008MAD0O,0.1
0100E7RS0S,01000J8ALS,0.3
0100E7RS0S,01000KYMAP,0.454
0100E7RS0S,01000MP37G,0.388
0100E7RS0S,01000MSO1N,1
0100E7RS0S,01001RA47I,0.5
0100E7RS0S,01001XUXPU,2
0100E7UHEC,01000EID6D,1
0100E7UHEC,01003UFKEG,4
0100E7XEHT,01000J8ALS,0.07
0100E7XEHT,01000KY216,0.09
0100E7YL66,01000J8ALS,0.504
0100E7YL66,01000MMD3L,0.134
0100E7YZGH,01000CD901,0.158
0100E7YZGH,01000EOM62,0.106
0100E7YZGH,01000EQC88,0.12
0100E7YZGH,01000K901G,0.19
0100E7YZGH,01000KRM02,0.09
0100E7YZGH,01000KRYJG,0.09
0100E7YZGH,01000KYK1H,0.25
0100E7YZGH,01000NHKF1,0.104
0100E7YZGH,01000NUL0T,0.072
0100E7YZGH,01008IEY01,1
0100E7YZGH,0100B5RE0X,3
0100E81E2J,01000KRYJG,0.112
0100E81E2J,01000LDH0G,0.104
0100E81E2J,01000MMP5R,0.094
0100E81E2J,01000NOJ6S,0.118
0100E81E2J,01000NP99X,0.094
0100E81E2J,01000NUL0T,0.076
0100E81E2J,01000NZP31,0.106
0100E82F02,01000FTU3V,1
0100E82F02,01000NWI43,1
0100E8A4FW,01000KED10,1.006
0100E8AB0N,01000AYE5G,0.106
0100E8AB0N,01000LH67P,0.052
0100E8AB0N,01000O2I1H,0.05
0100E8BGQJ,01000B5P1B,1
0100E8BGQJ,01000MI902,1
0100E8BQ0B,01000EEQEN,0.2
0100E8BQ0B,01000NZP31,0.312
0100E8BQ0B,01000O0F1T,0.1
0100E8CS05,01000J5U0J,1
0100E8CVP5,01000O2I1H,0.204
0100E8DEAJ,01000CD901,0.142
0100E8DEAJ,01000EQC88,0.136
0100E8DEAJ,01000FXF0I,0.148
0100E8DEAJ,01000KEF01,0.098
0100E8DEAJ,01000MNHKM,0.14
0100E8DEAJ,01000N9RC6,0.048
0100E8DEAJ,01000O0H63,0.034
0100E8DEAJ,01001RA47I,0.5
0100E8DEAJ,01003UFF0T,1
0100E8EA3L,01000J104L,1
0100E8EA3L,01000M1M4A,1
0100E8EA3L,01000OEXL9,1
0100E8EA3L,0100DW7KGM,1
0100E8FQO5,01000EPA33,0.402
0100E8FQO5,01000EV9K6,0.064
0100E8FQO5,01000KEF01,0.082
0100E8FQO5,01000MN74B,0.066
0100E8GZAP,01000NYN3V,0.024
0100E8GZAP,01000O2I1H,0.058
0100E8HD21,01000AYCA1,0.176
0100E8HD21,01000AYE5G,0.198
0100E8HD21,01005TBS8Y,2
0100E8KQI3,01000EWABR,0.11
0100E8KQI3,01000KRYJG,0.5
0100E8KQI3,01000L9K53,0.5
0100E8KQI3,01000NZP31,0.816
0100E8KQI3,01008MAD0O,0.506
0100E8KR2Y,01000AYCA1,0.212
0100E8KR2Y,01000CD901,0.356
0100E8KR2Y,01000NOV36,0.31
0100E8LD40,01000NWI43,1
0100E8NG12,01000AYE5G,0.126
0100E8NG12,01000EOO77,0.102
0100E8NG12,01000L9WBF,0.098
0100E8NG12,01000NYN3V,0.05
0100E8OF9S,01000KRM02,0.098
0100E8P26Q,010009MW0A,2
0100E8P26Q,01000J1Q47,1
0100E8P81R,01000BYK1J,1
0100E8P81R,01000EQC88,0.124
0100E8P81R,01000OL7D9,0.1
0100E8P81R,01003UFF0T,2
0100E8QT1D,01000CD901,0.14
0100E8QT1D,01000EPA33,0.454
0100E8QT1D,01000FXF0I,0.14
0100E8QT1D,01000L5K4V,0.112
0100E8RFAM,01000AOW0T,1
0100E8RFAM,01002F6I2Q,2
0100E8RFAM,01003UFKEG,4
0100E8S512,01000KHM3O,0.046
0100E8S512,01000KJ0V5,0.032
0100E8S512,01000KRM02,0.04
0100E8S512,01000KRYJG,0.046
0100E8S512,01000N2W4T,0.052
0100E8S512,01000NY92H,0.052
0100E8S512,01000NYFFY,0.05
0100E8S512,01008MAD0O,0.038
0100E8TN1T,01000M21RS,0.102
0100E8TN1T,01000MKE9B,0.086
0100E8TN1T,01000O0Y3L,0.1
0100E8UY2L,01000O0H63,0.104
0100E8VI2P,010009O3LJ,0.296
0100E8VI2P,01000KLHIR,0.078
0100E8VI2P,01000KQ83N,0.116
0100E8VI2P,01000KY216,0.142
0100E8VI2P,01000MJ833,0.136
0100E8VI2P,01000NYLIQ,0.06
0100E8VI2P,01000UTO4C,0.112
0100E8WZ7I,01000AYE5G,0.102
0100E8WZ7I,01000DI3QX,0.052
0100E8WZ7I,01000EWQ4Y,0.072
0100E8WZ7I,01000KICDY,0.05
0100E8WZ7I,01000KRM02,0.062
0100E8WZ7I,01000KRYJG,0.11
0100E8WZ7I,01000KSEFM,0.05
0100E8WZ7I,01000MK20M,0.134
0100E8WZ7I,01000MMB9Q,0.102
0100E8WZ7I,01000N2W4T,0.104
0100E8WZ7I,01000NY92H,0.108
0100E8WZ7I,01000OL7D9,0.114
0100E8WZ7I,01003N54AC,0.036
0100E8YJLQ,010009O3LJ,0.172
0100E8YJLQ,01000CD901,0.15
0100E8YJLQ,01000E0HFX,0.136
0100E8YJLQ,01000EOM62,0.1
0100E8YJLQ,01000EOO77,0.106
0100E8YJLQ,01000KPW81,0.144
0100E8YJLQ,01000KQ83N,0.12
0100E8YJLQ,01000KRYJG,0.116
0100E8YJLQ,01000KY216,0.086
0100E8YJLQ,01000LD568,0.144
0100E8YJLQ,01000MNHKM,0.13
0100E8YJLQ,01000N2W4T,0.082
0100E8YJLQ,01000NHKF1,0.094
0100E8YJLQ,01000NOX3W,0.086
0100E8YJLQ,01000NP78Q,0.11
0100E8YJLQ,01000NUL0T,0.078
0100E8YJLQ,01000NYLIQ,0.064
0100E91T10,01000E0HFX,0.05
0100E91T10,01000KRM02,0.05
0100E91T10,01000KRYJG,0.05
0100E91T10,01000L5K4V,0.05
0100E91T10,01000MMV3C,0.3
0100E91T10,01000N2W4T,0.05
0100E91T10,01000NUL0T,0.05
0100E91T10,01008MAD0O,0.05
0100E934FY,01000AYCA1,0.236
0100E934FY,01000MND0U,0.2
0100E934FY,01000O2I1H,0.056
0100E934FY,01000OLX7F,0.106
0100E94N0Z,01000E0HFX,0.05
0100E94N0Z,01000IMWCV,0.05
0100E94N0Z,01000L5K4V,0.05
0100E94N0Z,01000M21RS,0.05
0100E94N0Z,01000MNB0I,0.05
0100E94N0Z,01000NOJ6S,0.116
0100E94N0Z,01000NUL0T,0.05
0100E94TEG,01000KYE8V,0.164
0100E94TEG,01000O2I1H,0.074
0100E97KI3,01000ABP2T,1
0100E98A1F,01000M1H3G,1
0100E9950N,01000EQC88,0.1
0100E9950N,01000FXF0I,0.1
0100E9950N,01000MM11A,0.102
0100E9950N,01000MNB0I,0.102
0100E9950N,01000MNHKM,0.1
0100E9950N,01000NP78Q,0.1
0100E9AI51,01000MKC8T,0.218
0100E9AI51,0100B5RE0X,2
0100E9BS15,01000EPA33,0.86
0100E9BS15,01000KZTDQ,0.094
0100E9DSBJ,01000DKOB8,0.306
0100E9DSBJ,01000EOO77,0.104
0100E9DSBJ,01000EQC88,0.276
0100E9DSBJ,01000KJY9W,0.202
0100E9E6HZ,01000D83C0,0.034
0100E9E6HZ,01000EOO77,0.096
0100E9E6HZ,01000KEF01,0.038
0100E9E6HZ,01000MN74B,0.03
0100E9E6HZ,01000NYH15,0.098
0100E9E6HZ,01000O2I1H,0.05
0100E9F21C,01000KGQM2,0.05
0100E9F21C,01000MN14Z,0.15
0100E9F21C,01000N9PBH,0.1
0100E9F21C,01000NZX3J,0.072
0100E9F21C,01000O0F1T,0.1
0100E9F21C,01000OL7D9,0.116
0100E9F21C,010091PWSQ,0.22
0100E9FKRC,01000MOA2D,0.102
0100E9FL5X,01000CD901,0.1
0100E9FL5X,01000E0HFX,0.138
0100E9FL5X,01000EOO77,0.1
0100E9FL5X,01000FXF0I,0.118
0100E9FL5X,01000J8ALS,0.068
0100E9FL5X,01000K5T2K,0.05
0100E9FL5X,01000KZTDQ,0.1
0100E9FL5X,01000MKC8T,0.1
0100E9FL5X,01000N2W4T,0.08
0100E9FL5X,01000NY92H,0.086
0100E9FL5X,01000O2I1H,0.1
0100E9FL5X,010091Q7D8,0.088
0100E9IF23,01000EEQEN,0.3
0100E9IF23,01000KHZH0,0.208
0100E9IF23,01000LD568,0.202
0100E9IF23,01000NOL8K,0.41
0100E9IF23,01000NPF0E,0.2
0100E9IF23,01000O0F1T,0.2
0100E9IMAA,01000EEQEN,0.116
0100E9IMAA,01000EQC88,0.11
0100E9IMAA,01000FLBGS,0.034
0100E9IMAA,01000FXF0I,0.124
0100E9IMAA,01000KPW81,0.108
0100E9IMAA,01000NYFFY,0.12
0100EA47O5,01000FKOKO,0.306
0100EA47O5,01000KRYJG,0.134
0100EA4K3Q,01000FXF0I,0.134
0100EA4K3Q,01000KU49H,0.098
0100EA4K3Q,01000M1H3G,1
0100EA4K3Q,01000NY7O5,0.206
0100EA4K3Q,0100BVGBFW,1
0100EA4K3Q,0100BVGH2H,1
0100EAHP9R,01000EOM62,0.074
0100EAHP9R,01000KRYJG,0.088
0100EAHP9R,01000NOX3W,0.1
0100EAHP9R,01008MAD0O,0.1
0100EAJM6P,01000M1M4A,1
0100EAJM6P,01008BM525,1
0100EAK18H,01000AYE5G,0.108
0100EAK18H,01000E0HFX,0.138
0100EAK18H,01000KD4BG,0.118
0100EAK18H,01000KU49H,0.084
0100EAK18H,01000L9G4Y,0.106
0100EAK18H,01000L9WBF,0.2
0100EAK18H,01000N2M1N,0.152
0100EAL3K6,01000J5U0J,1
0100EALJ0X,01000EOM62,0.074
0100EALJ0X,01000M1H3G,1
0100EALJ0X,01000M4103,0.108
0100EALJ0X,01000NFADZ,1
0100EALZ0D,01000KJ0V5,0.1
0100EALZ0D,01000KMW1Q,0.05
0100EALZ0D,01000KRYJG,0.1
0100EALZ0D,01000M23WQ,0.1
0100EALZ0D,01000N2W4T,0.05
0100EALZ0D,01000NHKF1,0.1
0100EALZ0D,01000NOX3W,0.1
0100EALZ0D,01000NYFFY,0.05
0100EAN141,01000FLBGS,0.14
0100EAN141,01000MKG14,0.08
0100EAN141,01000N97CS,0.11
0100EAN141,01000NYLIQ,0.254
0100EATC02,01000KQ83N,0.122
0100EATC02,01000LA28B,0.142
0100EATC02,01000N244E,0.124
0100EATC02,01000O0F1T,0.1
0100EATC02,01000OM54D,0.16
0100EAXZ0B,01000EOM62,0.092
0100EAXZ0B,01000MK20M,0.134
0100EAXZ0B,01000NOX3W,0.096
0100EAXZ0B,01008MAD0O,0.114
0100EB1E0G,01000NWI43,1
0100EB1S0T,01000KYE8V,0.3
0100EB1S0T,01000KZTDQ,0.3
0100EB1S0T,01000L9G4Y,0.2
0100EB1S0T,01000M2T07,0.2
0100EB1S0T,01000N97CS,0.3
0100EB1S0T,01000O2I1H,0.256
0100EB1S0T,01000ONBGM,1
0100EB2H0U,01000EOM62,0.126
0100EB2H0U,01000EW300,0.066
0100EB2H0U,01000KRYJG,0.1
0100EB2H0U,01000M2T07,0.05
0100EB2H0U,01000N2W4T,0.136
0100EB2H0U,01000N97CS,0.052
0100EB2H0U,01000NY92H,0.108
0100EB2H0U,01000NYFFY,0.128
0100EB2H0U,0100BVGBFW,1
0100EB2H0U,0100BVGH2H,1
0100EB395K,01000EOM62,0.08
0100EB395K,01000KJ0V5,0.084
0100EB395K,01000KRM02,0.084
0100EB395K,01000KRYJG,0.086
0100EB395K,01000N2W4T,0.084
0100EB395K,01000NYFFY,0.086
0100EB6F5B,01000CD79M,0.142
0100EB6F5B,01000EQM00,0.03
0100EB6F5B,01000FXF0I,0.412
0100EB6F5B,01000KED10,0.506
0100EB6F5B,01000MND0U,0.61
0100EB6F5B,01000MP11H,0.102
0100EB6F5B,01000NFADZ,1
0100EB6F5B,01003UFF0T,2
0100EB6F5B,01003UFKEG,2
0100EB6F5B,0100E1IYGJ,1
0100EBAIIB,010009OY2D,0.19
0100EBAIIB,01000E0HFX,0.128
0100EBAIIB,01000EOO77,0.112
0100EBAIIB,01000EQC88,0.156
0100EBAIIB,01000KI8KS,0.11
0100EBAIIB,01000KKLCL,0.12
0100EBAIIB,01000KOKCB,0.148
0100EBAIIB,01000KZTDQ,0.202
0100EBAIIB,01000LA28B,0.154
0100EBAIIB,01000LAPTM,0.182
0100EBAIIB,01000LB1H6,0.15
0100EBAIIB,01000MBPB9,0.2
0100EBAIIB,01000MJ833,0.186
0100EBAIIB,01000MK20M,0.12
0100EBAIIB,01000MMV3C,0.15
0100EBAIIB,01000NOV36,0.164
0100EBAIIB,01000NY92H,0.104
0100EBAIIB,01000NZP31,0.202
0100EBAIIB,01000O05AO,0.202
0100EBAIIB,01000O0D69,0.152
0100EBAIIB,01000O0Y3L,0.236
0100EBAIIB,01000OLX7F,0.088
0100EBAIIB,01000UTO4C,0.124
0100EBAIIB,01003K9Y1B,0.174
0100EBAIIB,010091Q7D8,0.156
0100EBCT92,01000KJ0V5,0.086
0100EBCT92,01000KRYJG,0.124
0100EBCT92,01000N2W4T,0.13
0100EBCT92,01000NOX3W,0.144
0100EBD9F8,01000CD901,0.152
0100EBD9F8,01000E0HFX,0.128
0100EBD9F8,01000KICDY,0.08
0100EBD9F8,01000KP623,0.102
0100EBD9F8,01000KRYJG,0.17
0100EBD9F8,01000KYK1H,0.386
0100EBD9F8,01000MN14Z,0.134
0100EBD9F8,01000NP78Q,0.126
0100EBD9F8,01000NY92H,0.112
0100EBD9F8,01000NYFFY,0.114
0100EBD9F8,01000O0F1T,0.126
0100EBG79E,01000KEF01,0.1
0100EBG79E,01000M1H3G,1
0100EBG79E,0100B5RE0X,1
0100EBHBFE,01000E0HFX,0.05
0100EBHBFE,01000KED10,0.1
0100EBHBFE,01000L9G4Y,0.06
0100EBHBFE,01000MI902,1
0100EBHBFE,01000MNB0I,0.05
0100EBHBFE,01000NP78Q,0.05
0100EBISUK,01000EOO77,0.098
0100EBISUK,01000EV9K6,0.19
0100EBISUK,01000FLBGS,0.03
0100EBISUK,01000KQ83N,0.102
0100EBISUK,01000KZTDQ,0.094
0100EBISUK,01000LD568,0.168
0100EBISUK,01000O0H63,0.042
0100EBISUK,01000OM54D,0.156
0100EBISUK,01000UTO4C,0.126
0100EBISUK,01003NFSGN,0.032
0100EBM65H,01000O05AO,0.124
0100EBM65H,01008SSG0T,0.276
0100EBNX6Q,01000J1Q47,1
0100EBNX6Q,01000M0278,1
0100EBNX6Q,01000M1H3G,1
0100EBNX6Q,01000M352T,2
0100EBNX6Q,01000MQI7I,2
0100EBNX6Q,0100BHN12Y,1
0100EBNX6Q,0100FKAOFV,1
0100EBO2G3,01000FXF0I,0.134
0100EBO2G3,01000J8ALS,0.082
0100EBO2G3,01000MKC8T,0.128
0100EBREGY,01000AI3AM,0.062
0100EBREGY,01000EEQEN,0.102
0100EBREGY,01000FLBGS,0.054
0100EBREGY,01000KPW81,0.128
0100EBREGY,01000LD568,0.13
0100EC4EAP,01000L076O,0.042
0100EC4EAP,01000M3Q8E,0.1
0100EC4EAP,01000MMV3C,0.158
0100EC4RAF,01000AYCA1,0.102
0100EC4RAF,01000EOO77,0.092
0100EC4RAF,01000KRM02,0.126
0100EC4RAF,01000N2O0Y,0.102
0100EC4RAF,01000NOL8K,0.108
0100EC4RAF,01000NY92H,0.106
0100EC4RAF,0100B5RE0X,1
0100EC5K69,01000EQC88,0.216
0100EC5K69,01000FXF0I,0.15
0100EC5K69,01000KIS1C,0.128
0100EC5K69,01000KRYJG,0.096
0100EC5K69,01000L5K4V,0.096
0100EC5K69,01000N2W4T,0.118
0100EC5K69,01000NHKF1,0.06
0100EC5K69,01000NUL0T,0.094
0100EC5R2X,01000FKOKO,0.118
0100EC5R2X,01000OL7D9,0.138
0100EC5R2X,01003K9Y1B,0.098
0100EC7CDE,01008SSG0T,0.184
0100EC8X62,0100B5RE0X,1
0100ECAQGP,01000KEF01,0.092
0100ECAQGP,01000NOL8K,0.11
0100ECB11H,01000KU49H,0.088
0100ECB11H,01000KYE8V,0.058
0100ECBQ38,01000HLH0J,1
0100ECCJC8,01000E0HFX,0.104
0100ECCJC8,01000M1H3G,1
0100ECCJC8,0100B5RE0X,1
0100ECDC3X,01000FH523,1
0100ECDC3X,01000O0H63,0.094
0100ECHB4F,01000OM151,0.1
0100ECHK4Y,01000AOW0T,2
0100ECHK4Y,01000KHM3O,0.096
0100ECHK4Y,01000KMW1Q,0.1
0100ECHK4Y,01000KRYJG,0.118
0100ECHK4Y,01000M1H3G,1
0100ECHK4Y,01000MUD12,1
0100ECHK4Y,01000NYFFY,0.092
0100ECHK4Y,01002FKM06,1
0100ECHK4Y,0100B5RE0X,1
0100ECHO07,01000GQE2U,2
0100ECHO07,01000KU49H,0.084
0100ECIV6V,01000CD901,0.158
0100ECIV6V,01000E0HFX,0.132
0100ECIV6V,01000MMV3C,0.154
0100ECIV6V,01000MNHKM,0.118
0100ECIV6V,01000MP37G,0.204
0100ECIV6V,01000NOL8K,0.116
0100ECIV6V,01000NP78Q,0.102
0100ECIV6V,01000NZT67,0.058
0100ECIV6V,010091PWSQ,0.114
0100ECJ4J4,01000AYCA1,0.114
0100ECJ4J4,01000IZ3EJ,1
0100ECJ4J4,01000M1H3G,1
0100ECJ4J4,01000M3LP0,0.102
0100ECJ4J4,01000NOX3W,0.104
0100ECJ4J4,01008MAD0O,0.05
0100ECJ4J4,01008SSG0T,0.104
0100ECKP2P,01000FZK6K,1
0100ECKP2P,01000O0H63,0.116
0100ECKP2P,0100B5RE0X,1
0100ECLC2R,010009FQ85,1
0100ECLC2R,01000EQC88,0.128
0100ECLC2R,01000EUR9E,0.08
0100ECLC2R,01000GVL2B,1
0100ECLC2R,01000KP623,0.096
0100ECLC2R,01000KPW81,0.138
0100ECLC2R,01000KY216,0.1
0100ECLC2R,01000KYE8V,0.1
0100ECLC2R,01000L076O,0.03
0100ECLC2R,01000LA28B,0.158
0100ECLC2R,01000LD568,0.106
0100ECLC2R,01000MMP5R,0.136
0100ECLC2R,01000NON7S,0.1
0100ECLC2R,01000NYFFY,0.07
0100ECLC2R,01000NYLIQ,0.074
0100ECLC2R,01003NFSGN,0.03
0100ECLC2R,01008MAD0O,0.098
0100ECLC2R,010091PWSQ,0.11
0100ECMFEZ,01000E0HFX,0.05
0100ECMFEZ,01000EOM62,0.05
0100ECMFEZ,01000KJY9W,0.05
0100ECMFEZ,01000KRYJG,0.05
0100ECMFEZ,01000N2W4T,0.05
0100ECMFEZ,01000NUL0T,0.05
0100ECMG2E,01000DGVFZ,0.318
0100ECNX7S,01000MMV3C,0.44
0100ECNX7S,01000NOR8E,0.456
0100ECNX7S,01000NP78Q,0.218
0100ECPEIR,01000FXF0I,0.15
0100ECPEIR,01000L9WBF,0.122
0100ECQ53Z,01000KPW81,0.14
0100ECQ53Z,01000KQ83N,0.108
0100ECQ53Z,01000KY216,0.102
0100ECQ53Z,01000LD568,0.144
0100ECQ53Z,01000NPF0E,0.1
0100ECQ53Z,01000NYLIQ,0.082
0100ECQ53Z,01000OLX7F,0.088
0100ECRA50,01000CD901,0.1
0100ECRA50,01000E0HFX,0.102
0100ECRA50,01000MWY5J,1
0100ECRA50,01000NP78Q,0.1
0100ECRA50,01001RA47I,0.104
0100ECT2G6,01000K901G,0.102
0100ECTE8X,01000E7I0F,1
0100ECTE8X,01000KYG1T,0.144
