idpessoa,cidade,uf,risk_score,confidence,abc,recommended_product,reason,pitch
0100DZB5CC,"Sorocaba",SP,44.71,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E09KAM,"Sorocaba",SP,44.64,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DGHJ7X,"Sorocaba",SP,44.61,68.00,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DYCM4Q,"Sorocaba",SP,44.54,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E0R8IF,"Sorocaba",SP,44.37,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E0VH7Y,"Sorocaba",SP,44.32,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DZOGG6,"Sorocaba",SP,43.99,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3NUE6,"Sorocaba",SP,43.91,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E2XC5O,"Sorocaba",SP,43.91,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DZ3V84,"Sorocaba",SP,43.86,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3R85I,"Sorocaba",SP,43.79,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100053785,"Sorocaba",SP,43.71,66.50,C,0100B5RE0X,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100E2L61G,"Sorocaba",SP,43.70,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DJ8HCC,"Sorocaba",SP,43.55,68.00,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7D9AU,"Sorocaba",SP,43.54,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E9FKRC,"Sorocaba",SP,43.43,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E5SS5N,"Sorocaba",SP,43.40,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4AI56,"Sorocaba",SP,43.38,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4CXRL,"Sorocaba",SP,43.34,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E2X82Y,"Sorocaba",SP,43.31,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DF2597,"Sorocaba",SP,43.28,69.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DGQ601,"Sorocaba",SP,43.25,68.00,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100018511,"Sorocaba",SP,43.12,66.50,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100E0GN0L,"Sorocaba",SP,43.10,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E56A5G,"Sorocaba",SP,42.92,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E2I7DU,"Sorocaba",SP,42.81,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010000WYCI,"Sorocaba",SP,42.78,66.50,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100CENE0R,"Sorocaba",SP,42.66,68.00,C,0100B5RE0X,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100E8OF9S,"Sorocaba",SP,42.56,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8A4FW,"Sorocaba",SP,42.51,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4J513,"Sorocaba",SP,42.36,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6MF2R,"Sorocaba",SP,42.34,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6DT3W,"Sorocaba",SP,42.33,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6DLCD,"Sorocaba",SP,42.27,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7AK01,"Sorocaba",SP,42.22,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6LY81,"Sorocaba",SP,42.16,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E5XS3L,"Sorocaba",SP,42.13,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4IB4A,"Sorocaba",SP,42.11,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8CVP5,"Sorocaba",SP,42.04,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7XEHT,"Sorocaba",SP,42.03,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6UP1F,"Sorocaba",SP,42.01,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4SQ6C,"Sorocaba",SP,41.91,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8UY2L,"Sorocaba",SP,41.90,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3O2SC,"Sorocaba",SP,41.87,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E56GEW,"Sorocaba",SP,41.75,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E76Q6C,"Sorocaba",SP,41.67,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E54S1W,"Sorocaba",SP,41.55,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3WC5L,"Sorocaba",SP,41.44,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E0BT3K,"Sorocaba",SP,41.35,68.00,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3AUAY,"Sorocaba",SP,41.29,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E0XB5P,"Sorocaba",SP,41.16,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E5WQ1Z,"Sorocaba",SP,41.01,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECT2G6,"Sorocaba",SP,40.95,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010001UVCY,"Sorocaba",SP,40.90,66.50,C,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100E5SEID,"Sorocaba",SP,40.83,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E94TEG,"Sorocaba",SP,40.81,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7M4BK,"Sorocaba",SP,40.75,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010006478L,"Sorocaba",SP,40.74,66.50,C,01000FXF0I,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010003MH6V,"Sorocaba",SP,40.72,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E3OK4V,"Sorocaba",SP,40.37,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010007IV2L,"Sorocaba",SP,40.35,68.00,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100E7H700,"Sorocaba",SP,40.05,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8LD40,"Sorocaba",SP,40.01,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8AB0N,"Sorocaba",SP,40.01,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E98A1F,"Sorocaba",SP,40.00,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E97KI3,"Sorocaba",SP,39.97,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DIFBI2,"Sorocaba",SP,39.95,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6VJHC,"Sorocaba",SP,39.94,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECBQ38,"Sorocaba",SP,39.91,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8BQ0B,"Sorocaba",SP,39.77,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E5V45I,"Sorocaba",SP,39.75,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7UHEC,"Sorocaba",SP,39.63,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4B20A,"Sorocaba",SP,39.60,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7YL66,"Sorocaba",SP,39.40,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100BCEP9Q,"Sorocaba",SP,39.38,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100D55L1I,"Sorocaba",SP,39.30,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010001YU8R,"Sorocaba",SP,39.19,68.00,C,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100E8RFAM,"Sorocaba",SP,39.12,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E4EOHO,"Sorocaba",SP,39.06,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100DDWLC2,"Sorocaba",SP,39.00,69.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6KBMC,"Sorocaba",SP,38.86,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7DO1E,"Sorocaba",SP,38.85,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6NP1N,"Sorocaba",SP,38.83,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6C86I,"Sorocaba",SP,38.78,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EC7CDE,"Sorocaba",SP,38.73,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100011Q29,"Sorocaba",SP,38.64,66.50,C,01000CD901,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100E8NG12,"Sorocaba",SP,38.62,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010007RB0N,"Sorocaba",SP,38.62,66.50,C,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100E8TN1T,"Sorocaba",SP,38.56,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E61J45,"Sorocaba",SP,38.55,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100C3ZKW2,"Sorocaba",SP,38.46,68.00,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
010002SJ1W,"Sorocaba",SP,38.43,68.00,C,01000CD901,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100EE1Q1V,"Sorocaba",SP,38.41,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E6EV4U,"Sorocaba",SP,38.31,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECB11H,"Sorocaba",SP,38.31,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E74FSM,"Sorocaba",SP,38.13,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100014O9I,"Sorocaba",SP,37.99,66.50,C,01000CD901,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100DH9W8L,"Sorocaba",SP,37.89,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8FQO5,"Sorocaba",SP,37.85,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECHB4F,"Sorocaba",SP,37.83,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E1YE4E,"Sorocaba",SP,37.75,68.00,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E81E2J,"Sorocaba",SP,37.59,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8P81R,"Sorocaba",SP,37.53,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EEJ433,"Sorocaba",SP,37.47,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EF1S23,"Sorocaba",SP,37.32,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EBM65H,"Sorocaba",SP,37.31,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E7250Z,"Sorocaba",SP,37.24,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E9950N,"Sorocaba",SP,37.21,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EB1E0G,"Sorocaba",SP,37.17,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E8S512,"Sorocaba",SP,36.90,66.50,C,0100B5RE0X,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100023A39,"Sorocaba",SP,36.87,66.50,C,01000FXF0I,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100EF8HJG,"Sorocaba",SP,36.78,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008A41B,"Sorocaba",SP,36.73,66.50,C,01000FXF0I,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100ECPEIR,"Sorocaba",SP,36.66,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EGI13X,"Sorocaba",SP,36.62,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EGGB5F,"Sorocaba",SP,36.61,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECAQGP,"Sorocaba",SP,36.55,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100CJTFAH,"Sorocaba",SP,36.52,68.00,C,01000CD901,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100E94N0Z,"Sorocaba",SP,36.41,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010001YL09,"Sorocaba",SP,36.23,68.00,C,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100EBO2G3,"Sorocaba",SP,36.13,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100C1QEDZ,"Sorocaba",SP,36.09,68.00,C,0100B5RE0X,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100EE2YGV,"Sorocaba",SP,36.07,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EDZU8D,"Sorocaba",SP,36.04,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010002XGC7,"Sorocaba",SP,35.99,66.50,C,01000FXF0I,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100EAHP9R,"Sorocaba",SP,35.72,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100E91T10,"Sorocaba",SP,35.70,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EG0X5F,"Sorocaba",SP,35.66,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECW05G,"Sorocaba",SP,35.63,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100CAVG04,"Sorocaba",SP,35.50,68.00,C,0100B5RE0X,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100EAXZ0B,"Sorocaba",SP,35.49,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EDNUON,"Sorocaba",SP,35.42,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EEGXGX,"Sorocaba",SP,35.34,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EATC02,"Sorocaba",SP,35.33,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EDSP2V,"Sorocaba",SP,35.32,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EBCT92,"Sorocaba",SP,35.08,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100CR0504,"Sorocaba",SP,35.05,68.00,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100EBREGY,"Sorocaba",SP,35.05,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EFDA9G,"Sorocaba",SP,34.94,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EEMD8P,"Sorocaba",SP,34.82,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010003BHJI,"Sorocaba",SP,34.76,66.50,C,01000FXF0I,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
0100EGJ76T,"Sorocaba",SP,34.72,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010001Q56P,"Sorocaba",SP,34.69,66.50,C,01000E0HFX,LOOKALAKE_POPULAR_FEMININO,"Produto com alta aceitação entre o público feminino."
0100EGXA1C,"Sorocaba",SP,34.53,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EFEZ16,"Sorocaba",SP,34.32,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EFNVHD,"Sorocaba",SP,34.32,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EJSPJ5,"Sorocaba",SP,34.28,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EGN0AO,"Sorocaba",SP,34.25,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EE4AEE,"Sorocaba",SP,34.03,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ED3609,"Sorocaba",SP,34.03,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EEWE5J,"Sorocaba",SP,34.01,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECNX7S,"Sorocaba",SP,33.98,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EB395K,"Sorocaba",SP,33.92,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECDC3X,"Sorocaba",SP,33.85,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EHYK3N,"Sorocaba",SP,33.81,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECMFEZ,"Sorocaba",SP,33.61,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100ECUJ21,"Sorocaba",SP,33.51,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EJPJ1X,"Sorocaba",SP,33.46,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EFAVGQ,"Sorocaba",SP,33.35,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EG15J8,"Sorocaba",SP,33.30,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EFOEFC,"Sorocaba",SP,33.26,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EGQT58,"Sorocaba",SP,33.21,66.50,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EL7X4V,"Sorocaba",SP,33.18,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100D4Z47O,"Sorocaba",SP,33.14,68.00,C,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
0100EG6W00,"Sorocaba",SP,33.06,66.50,C,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
